directness-train-f1,directness-dev-f1,target-train-micro-f1,target-dev-micro-f1,target-train-macro-f1,target-dev-macro-f1,annotator_sentiment-train-micro-f1,annotator_sentiment-dev-micro-f1,annotator_sentiment-train-macro-f1,annotator_sentiment-dev-macro-f1,group-train-micro-f1,group-dev-micro-f1,group-train-macro-f1,group-dev-macro-f1,sentiment-train-micro-f1,sentiment-dev-micro-f1,sentiment-train-macro-f1,sentiment-dev-macro-f1,avg train,avg dev
0.838628374345029,0.8648648648648648,0.6117601991955564,0.5116640746500778,0.3846056716417797,0.40535880738875196,0.32334546812284143,0.31158455392809586,0.08625994052915063,0.0863808763272388,0.4483815361041946,0.4214618973561431,0.040983553709194355,0.037898560887474474,0.44366043817239426,0.49095780308104486,0.13644174381547133,0.07981861505604593,0.3682296584039569,0.35666556150441525
0.8505044763393491,0.8570052961001445,0.675828385366788,0.5909797822706065,0.45256052983520595,0.46374786541042895,0.3174925980201573,0.35353791529292417,0.04381217044016426,0.02747511194809053,0.3973376747749473,0.37325038880248834,0.06828229304236984,0.058636717857242025,0.40218353496606674,0.4363916730917503,0.1379363967580251,0.08259582502616107,0.371770895504786,0.3604022861999818
0.841167805008705,0.8683974932855865,0.6601225818808657,0.5474339035769828,0.4395023189588923,0.43971087418079735,0.25953526183862885,0.2231167337550316,0.06379518435614531,0.06036290939951928,0.5021068760773798,0.4564541213063763,0.1053227371599587,0.08619241129362257,0.4561609388097234,0.4945164506480558,0.15009262046627977,0.1081722433587243,0.386422924950731,0.3649285712005218
0.8536968312874679,0.8513640639698965,0.7106876077379813,0.6570762052877138,0.5082218495814461,0.4828941489481118,0.39666676050786864,0.3390688259109312,0.14399254185585453,0.12832414837415732,0.5325608121049608,0.5124416796267496,0.12406263983872758,0.14741207165963668,0.47310954701317454,0.5108619481429573,0.13105215710609316,0.1268475112607234,0.4304500830037305,0.4173656225756531
