directness-train-f1,directness-dev-f1,target-train-micro-f1,target-dev-micro-f1,target-train-macro-f1,target-dev-macro-f1,sentiment-train-micro-f1,sentiment-dev-micro-f1,sentiment-train-macro-f1,sentiment-dev-macro-f1,annotator_sentiment-train-micro-f1,annotator_sentiment-dev-micro-f1,annotator_sentiment-train-macro-f1,annotator_sentiment-dev-macro-f1,group-train-micro-f1,group-dev-micro-f1,group-train-macro-f1,group-dev-macro-f1,avg train,avg dev
0.7129260055265582,0.7390300230946882,0.5579575102497205,0.48656716417910445,0.38583776027104627,0.2595740867092678,0.28814565604591336,0.2439024390243902,0.1926793234698074,0.13820408098415324,0.47202966306625826,0.45430809399477806,0.10086465258879052,0.09767050238563009,0.4394334699962728,0.5313432835820896,0.10029724854955395,0.10080181030167683,0.36113014330710236,0.3390446093617532
0.012236573759347382,0.0,0.541930674617965,0.4835820895522388,0.17573120618805899,0.13038229376257546,0.3073202901736645,0.25984251968503935,0.1743652518170294,0.12654486457065153,0.454059309674283,0.35781041388518026,0.1542351097972198,0.14387178139733522,0.6097651882221394,0.5343283582089552,0.1800960783630909,0.19515258998911067,0.2899710758458665,0.24794610122789848
0.7079701120797012,0.719047619047619,0.555721207603429,0.47761194029850745,0.3557233756979966,0.2533275432136394,0.36727555382821603,0.3898305084745763,0.1978441688579263,0.18806869709701465,0.02065308400781468,0.004629629629629629,0.006923004958368417,0.0016326530612244899,0.5836749906820723,0.6179104477611941,0.18132024042518907,0.20974747291057208,0.3307895264600793,0.3179785012771086
0.726962457337884,0.774617067833698,0.6038017144986955,0.5223880597014925,0.4948582248009553,0.329774196833865,0.3501896333754741,0.39858906525573196,0.22478636858204418,0.18099646229573968,0.4716486397902327,0.45179063360881544,0.10161711743520939,0.09990862016448371,0.6362281028699217,0.582089552238806,0.14787447127126127,0.15816601273149955,0.4175518588846309,0.388702185629348
0.724174653887114,0.8089430894308943,0.6306373462541931,0.5791044776119403,0.46386900855686164,0.352842373932741,0.4469184890656064,0.2823529411764706,0.2887958226018543,0.1839653707452679,0.003401360544217687,0.004629629629629629,0.0011645962732919255,0.0016326530612244899,0.7133805441669773,0.573134328358209,0.20472306759178602,0.2298297191313,0.38634054321576694,0.33515939811974194
0.018944519621109608,0.008547008547008546,0.6414461423779352,0.5611940298507463,0.48617131555653126,0.33408460061102224,0.5101853551110296,0.47328244274809167,0.31828197314561263,0.2577332715393417,0.470039716801934,0.4332855093256815,0.1041116848345764,0.09805194805194807,0.7189713007827059,0.6358208955223881,0.21095648143653753,0.17272707786855965,0.386567609963108,0.33052519822942084
0.7314343845371312,0.8150943396226416,0.7133805441669773,0.5940298507462687,0.5387741047987258,0.3552542826249242,0.5581781914893617,0.43089430894308944,0.3604541610939298,0.2605369031819443,0.17191404297851076,0.04814004376367615,0.08205791446422747,0.02010914383322026,0.7379798732761834,0.6,0.2733395561062424,0.2110171465491687,0.4630569747679211,0.3705640021405482
