annotator_sentiment-train-micro-f1,annotator_sentiment-dev-micro-f1,annotator_sentiment-train-macro-f1,annotator_sentiment-dev-macro-f1
0,0,0,0
0,0,0,0
0.2953753195445038,0.19436345966958213,0.025582531409031193,0.024910255647448486
0.3544039042528468,0.4995140913508261,0.02558253140903119,0.024910255647448483
0,0,0,0
0.35444509006391633,0.49805447470817127,0.025585504393506382,0.02483746606183844
0.006644518272425249,0.01572327044025157,0.00047963240630929124,0.0007841033777874999
