annotator_sentiment-train-micro-f1,annotator_sentiment-dev-micro-f1,annotator_sentiment-train-macro-f1,annotator_sentiment-dev-macro-f1
0.47202966306625826,0.45430809399477806,0.023161932836974868,0.022965844301166938
0.46371034711841885,0.45549738219895286,0.022753713921278496,0.02302596431242654
0.47202966306625826,0.45430809399477806,0.023161932836974868,0.022965844301166938
0.47202966306625826,0.45430809399477806,0.023161932836974868,0.022965844301166938
0.10444977351452173,0.040632054176072234,0.005125225866665502,0.002054001331208906
