sentiment-train-micro-f1,sentiment-dev-micro-f1,sentiment-train-macro-f1,sentiment-dev-macro-f1
0.026250619118375437,0.04593639575971731,0.002417403028715129,0.0028452987068910925
0.25444488344527855,0.48267898383371816,0.02343166952017209,0.02989711895833851
0.1565256729246777,0.2934947049924357,0.014414350918486321,0.018179051507707992
0.11390915509531656,0.21371610845295055,0.01048982255557716,0.013237568097500183
0.35382034466981843,0.33156498673740054,0.09709901242801255,0.04170017034172287
