directness-train-f1,directness-dev-f1
0.6795061728395061,0.7357859531772576
0.6983985765124554,0.7751937984496123
0.6487133453022141,0.6959706959706959
0.0,0.0
0.7052489905787348,0.78328173374613
0.7131639722863741,0.7742946708463949
0.709706144256456,0.7876923076923078
0.7120938628158844,0.78328173374613
0.7062634989200864,0.7482993197278911
0.6912442396313365,0.7060931899641577
