annotator_sentiment-train-micro-f1,annotator_sentiment-dev-micro-f1,annotator_sentiment-train-macro-f1,annotator_sentiment-dev-macro-f1
0.44090419806243275,0.41867358280844763,0.09933700929241451,0.09672516653938346
0.4441000473545999,0.4279896334690855,0.18704276285756802,0.18936966286246226
0.5433530174276249,0.528162511542013,0.1869141434479596,0.18079032166883371
0.6088678486339305,0.5864701237167675,0.28554126561048626,0.27487362410086436
0.4063724434876211,0.406817339755465,0.09933700929241447,0.09672516653938343
0.44090419806243275,0.41867358280844763,0.09933700929241451,0.09672516653938346
0.44383207750269105,0.4268247499073732,0.0993370092924145,0.09672516653938344
