directness-train-f1,directness-dev-f1
0.8384174770214466,0.8673514962036625
0.7212681638044913,0.6045576407506702
0.8453956251687821,0.8584269662921348
0.8436911487758945,0.8679245283018867
0.8436170212765958,0.8683745583038869
0.8632065256623114,0.836734693877551
0.8550843968711404,0.8599819331526648
0.8634780754743799,0.8270823185582075
